PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
0.05834356792041673,0.46197129859976654,0.37812156267398206,0.3417797290568085,0.47670629931516256,0.5280765030152731,0.6986054836161498,0.14160658254421418,0.509745118930347,0.39971645528690336,0.6222338792508171,0.7136741449767356,0.6264507043347756,0.42597999029841765,0.573508507739531,0.4529501350130488,0.5276121567973203,0.5748009865315207,0.5883605436772033,0.49697077890220887,0.33923042686074667,0.5886251006297382,0.5651797594730551,0.42265711639301023,0.18795826207122987,0.6289919698991493,0.3199778543060683,0.467101236036201,0.42731097112017324,0.5836849497149325,0.56350519881076,0.34439765174984593,0.47851820407968915,0.6017955411279725,0.2977646457958565,0.6216852036844469,0.44761403423722346,0.5332285020785426,0.5691541888669928,0.4549325756230946,0.600771579797129,0.40489219651605823,0.4494747057143583,0.47627096422987125,0.5197151253040997,0.38372299851284264,0.5091342234330666,0.5211973423184246,0.5371728170918307,0.4381804811810938
0.07425532884391875,0.4864334636056092,0.3715014863494235,0.370959241564035,0.5328388152643375,0.5326775407072333,0.6331618462567944,0.09691727960940393,0.6012614728786975,0.39915591538123674,0.608395137416228,0.7527663563518883,0.5731106242026668,0.43497468602496553,0.6264436838586405,0.5096959092791843,0.531033539685076,0.548747530020125,0.5767661173475779,0.5833161679274911,0.22736776259947244,0.5707573371310596,0.6101812229741425,0.4879944409319462,0.2153121020533034,0.5701204018482925,0.3962693365215612,0.3869468805547111,0.47708831040051075,0.569825850969971,0.5659609374787727,0.3128186863862455,0.5596716399709855,0.6409116719128979,0.36416942363944466,0.5072242916975908,0.4730011236162536,0.5093019078999241,0.5660662416353606,0.546422088890429,0.5638313321983545,0.42045948261025096,0.5986931673145004,0.5664408291530904,0.5057124609398197,0.4458032206023358,0.5808198277782148,0.3761177771775572,0.5159681037100518,0.4635623427351362
0.05156125846707388,0.4107654313598742,0.3742717033619362,0.32625050765261343,0.625437306227655,0.5442300644082135,0.630365247804024,0.10944471335913777,0.5780078250941727,0.42060530001519325,0.661657542501114,0.7330054541395006,0.6018298541523299,0.4914760946458278,0.5649314285937058,0.45616818522098257,0.5375578508614931,0.5856818190453348,0.5431615643265411,0.4757265932179823,0.33430878416115767,0.6223028029046539,0.5691837983222079,0.500164052724966,0.23086898894927532,0.6073626539922682,0.5089079962708771,0.42711830170954707,0.4452729315279843,0.6261352378044283,0.5674617326957806,0.39647181463637604,0.530716197787442,0.6217095362862006,0.31657216327643023,0.5489103349752492,0.5018333392401755,0.5345940455305453,0.580210009942583,0.5371185006025161,0.6183751755451009,0.43045620861150585,0.5279148004066154,0.47558644863981153,0.4884851549744667,0.45522013492453983,0.6315029454926123,0.3890626160349625,0.5065972403133563,0.47887556225085304
0.02613009043224987,0.4369392837643357,0.39891486459997566,0.35354967606230747,0.588790772100195,0.5453338383324479,0.6308997424074193,0.10414289349369173,0.5754926257971179,0.43280475187820466,0.6245728379092026,0.721148336147808,0.6224239704537781,0.4331959772318894,0.5933394909334825,0.4878891319547023,0.5512565259561708,0.5749904441363041,0.5743175289367265,0.5166495042569137,0.29783590572145535,0.612394507566447,0.575083004112431,0.5114133126626209,0.25329395448922043,0.6084868911788386,0.5318262628632004,0.4691932714603413,0.4607469421720357,0.5784567988449926,0.5736797437480825,0.3037872364158963,0.5482000514290907,0.6269147943376981,0.3377962242958598,0.5294422362961424,0.5329806601628292,0.6015001411823252,0.5976153227950414,0.5035221867458387,0.5599206108947178,0.41656044987832286,0.4640311022680474,0.5236049127354758,0.5052617504168503,0.45872542964903606,0.5412606125434738,0.41222192205628105,0.4872933993867206,0.4439325332360503
0.06263241124801816,0.3565608120588874,0.3883032722328804,0.4027101357414455,0.5068537537255562,0.5895008638452801,0.638185554419306,0.1091365159515864,0.5635938584927361,0.3897705747869772,0.5677341288882314,0.7450135926808584,0.6504610534245288,0.46330950636168167,0.5770739798015441,0.5212766007320491,0.5516791396633358,0.5309071344077749,0.5326034459820788,0.4985075855633589,0.3543926488075404,0.580100503042827,0.5791672917978302,0.5281184556176973,0.25168581606509255,0.6376789441693338,0.49128651842400073,0.4508271258110914,0.4283490579563662,0.6300467849420108,0.5860899592208445,0.35627500944981794,0.5881164581544702,0.6482543742936312,0.3346849339847452,0.49912957360753185,0.49847843449855855,0.5739998232593658,0.5932015519247806,0.5313221066444175,0.6115618896524142,0.4484829188129351,0.4059993518277234,0.5523303330901304,0.49724235665552063,0.4184478383360561,0.5585153956421919,0.4694396414004888,0.49738079676651853,0.540355442692332
0.05711633346773011,0.47193911550151374,0.37643897921419306,0.3676938217340261,0.442397203432977,0.5591399942204931,0.6480182735244776,0.11286413875930483,0.5904230819664864,0.3971183059578722,0.6079443263196451,0.7414904759261557,0.6072162454247602,0.45965819664136115,0.5662407672562744,0.5094828718042997,0.5472877919691966,0.5475421126306692,0.5526797099622811,0.552482512344764,0.24353342687601157,0.6046402172743585,0.6575064877138679,0.5275807838644659,0.2521131704086679,0.5332455003894745,0.5329003174536736,0.3758709665579709,0.46006356883976823,0.6047741244262907,0.5955260661261423,0.2818435828677698,0.6255557819922766,0.5676525278615514,0.41044180330322944,0.47617160760290095,0.46623992786585244,0.5874093097000864,0.5951529972277145,0.5349160054355534,0.6237392369086742,0.46898788019343274,0.44998246869725117,0.5537849613819616,0.47579145068722145,0.4127973887550357,0.5168263633751181,0.45511384863503196,0.5224767833270909,0.5104150506638029
0.06639722890633183,0.413101758924469,0.45409711299966626,0.39232599367593857,0.5801203576185054,0.5750632667035969,0.6269037029790823,0.09991509712946998,0.528448779281581,0.44954088567242784,0.6359292937139673,0.7301125014999853,0.5680611373007856,0.4442193615233366,0.631758741708165,0.4898542726462198,0.5892972965766446,0.584847568890324,0.6120063832386795,0.5206321294787539,0.3653727450622768,0.5912878076979589,0.5407612369012306,0.4645199133558861,0.24489135839983905,0.672317500288722,0.499807421226714,0.47713209721130806,0.4492311122715906,0.5644015175527154,0.5654362647223308,0.3302704536187293,0.540679688190819,0.5879033252384791,0.3112352841538519,0.5281413344161376,0.48176041975163386,0.5866596815510128,0.5732939730246417,0.5389871867157694,0.5330681481971479,0.40090332726974015,0.47176787539704235,0.4996498441451485,0.5116749529750769,0.44138350192341363,0.5301040072923275,0.422735387707142,0.4908685248013346,0.4388937394060983
0.11757807694453193,0.3161972741653645,0.4435448604601527,0.43355887767899964,0.46626511360279027,0.5435060795643266,0.6463827324331355,0.11809310243543246,0.6182721952609941,0.3687103969913409,0.6862256374678611,0.7594417638291376,0.5931337760149105,0.4275777747275781,0.5529354386449742,0.4733913116882219,0.5608286541581277,0.5950059912763133,0.5073846418857761,0.4774758299605843,0.20000979517211334,0.5822414268067436,0.661527486076671,0.44615885345219386,0.2070957625887305,0.6231687540822164,0.36765324400386723,0.48379345584485633,0.44529979759918165,0.438660082152121,0.5514482794664443,0.37076379504530965,0.405469254980658,0.6974723458444936,0.31638560362416546,0.46015403800103044,0.6607158599066986,0.5715725546882373,0.6607306858004489,0.4472335913449912,0.5827782095465134,0.3889459925262589,0.5157047563516084,0.4968447142206409,0.45371214656694553,0.5113215125263243,0.6335666461367626,0.475938185060266,0.5735393411572924,0.48199088816308694
0.049411409496748854,0.38236489885340696,0.45749436902668883,0.39963513871773265,0.4887725692724684,0.4973180347801187,0.646592032337666,0.114066319945117,0.5447546255054632,0.3857206761232787,0.6689047692127101,0.7036862764572323,0.6172354565813899,0.41982800626737504,0.6022919970186197,0.41941230520856365,0.6041956668344144,0.5732898187296528,0.5510097011041292,0.47507344727665896,0.37066824782975094,0.6030431856071108,0.5876039824813147,0.44566353839536127,0.15914867806993638,0.6097581148509403,0.3505859932754515,0.449714461078399,0.40306728085403803,0.5707826292261567,0.5618799218034987,0.40774165710151755,0.589915492770226,0.5570362869827384,0.3582347771236887,0.527727801022708,0.5214816575168685,0.4622749597903012,0.6650764700029187,0.5020364502986135,0.5404469063986814,0.448195650375705,0.37647310719350285,0.4885339634320522,0.524545934487956,0.44859790193816074,0.5169781333236384,0.4432474907525109,0.5299846065498612,0.5424721879434304
0.10770102629082134,0.4931887235620089,0.4053270601764715,0.3732490704300278,0.3743164568127289,0.44647456708476896,0.6499079255256089,0.1070540660340274,0.5702042538280772,0.43258721090427765,0.6858364322104412,0.6907105696980319,0.6186942335585599,0.38981270193110706,0.5750288584436128,0.5381746164415767,0.5392907431120078,0.6184444235574956,0.685202287685239,0.539395850272377,0.4012363654308908,0.5545433113757057,0.636624430643279,0.43552768478849724,0.203162690726653,0.7090837147574323,0.3910980792035514,0.43066274912065744,0.4778942614201211,0.6189841136495743,0.5953452690369889,0.3268504270757057,0.5285002160524926,0.51307085714719,0.36899935225879493,0.4730840133900091,0.45478189210557485,0.5888570678111779,0.5664449366075058,0.4938847824392179,0.6044848130359685,0.431973928641926,0.47414375224049776,0.45446410076035326,0.54871650550924,0.399232640794242,0.6214733350064844,0.5299848047824851,0.4698221889743436,0.4257848073282188
