PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
-0.37015012516014134,0.17596579135660254,-0.11356421631355137,-0.0029999700058725882,0.05289119852096209,0.048142284635014576,0.025585675797938513,0.06237178259744991,0.004542590894375918,-0.02679695154850111,0.003651509782147835,-0.01274736794028081,-0.0068461980554954775,-0.003355407561082098,0.010799166014883746,0.007221647657385372,-0.0072706048006494235,0.004426735386259738,0.001734131897579969,0.010609473869678799,0.011307550428327448,-0.00033467802868842065,-0.0034034118300654724,-0.004577945266243307,0.002954065278339885,0.00456132613272186,-0.004746421964053747,-0.004535510805975001,0.0023723575713154583,0.007468082425794875,0.006562069172098165,-0.003198989717581551,-0.0016636425460346935,-0.00016598236255636564,-0.007274483382826912,-0.0008912102103111623,-0.0004493372468980897,-0.004380844258513705,0.006367763214740546,-0.002182801832135606,-0.0013414693621173653,0.0038508365491550815,-0.0014323942357882546,0.004734140735961266,0.0012605900002728445,0.0011503423448103525,0.0022493944098757462,-0.0012608497227369312,-0.00030480574506242544,0.00022998934138903764
-0.4843463169357807,0.16151841264706915,-0.053625544153602864,0.015636562674950796,-0.0174255237413418,0.005436849757690206,0.0030385721425226593,-0.006191906939726375,-0.0010418388845828902,0.003755925997664036,-0.005236082055233796,0.0025463129942547196,-0.0031203916997011964,-0.001985977971877036,-0.0010822734634229514,0.00873987208567176,0.0038688036575881424,-0.009141145072957092,-0.003064836335749857,-0.005253232314983534,-0.0052808648542142286,0.0031236555331817946,-0.0059273535617414864,0.0035671404487119356,0.001458607118434652,-0.0016333360645763434,-0.0017597131234768945,0.0012827758561232165,0.002385017954560812,-0.0035277523264484745,-0.001875862907062643,0.0024966878062922895,0.0034655053326335403,3.7887653323042704e-05,-0.0019157754016011276,-0.003306574246478124,0.0036767842491657347,-0.0005594095647294328,0.002926570912356837,-0.0019693788344487565,0.002263258847210642,0.0014272616079776465,0.0005035735736163869,-0.0004895351781810175,0.0030163163566814294,0.002623849139631684,-0.0020067534235682,0.00048806745867212303,-0.0008409099769342047,0.0015030531539373013
-0.3801625688466024,0.2823286428925392,-0.024646195747164798,-0.03144460389281689,0.02953211668040218,0.009290617054234092,0.006140112584160624,0.0009422584996376573,0.0005514009738239829,0.005722271114524738,0.0055344452092182354,-0.0011934658550960871,0.004728369286826416,0.007122677353724092,-0.001167368923313553,0.0012696889094748385,-0.007056180007127823,-0.004383807326561355,-0.004716615831622136,0.002140678489808465,-0.0021816260797359825,0.002736258476585032,-0.002860135789301925,0.004703781057303006,-0.002370320086854966,-0.0021280922212727356,-0.00034116125774783976,-7.678821314897324e-05,-0.00023124043687028958,-0.003950790008838467,-0.0013531317059179314,0.002379202104801759,0.004034616340732301,-0.0004584078567763897,-0.001423285276775899,0.0012163689637527614,-0.0024641787854626923,0.001955819855610391,-0.0016609179230451872,0.00040019879779864653,0.0026626311885542975,0.0003569159849568658,-0.0015586411827114054,-0.00039131721352289443,0.002600188182815801,0.00013926084341800017,0.0027866778562517756,-0.0015749346560535546,-0.0013850290321560277,0.0010446797041555685
-0.48075391969748127,0.28017084851357,0.04377369320417375,-0.03939381492523934,0.012164256330301994,0.005535720576166494,-0.003390431572288069,0.0016855922920735993,-0.006996101738320579,0.00887419129506029,0.003977449717229414,0.006097592946200006,0.00851560502337078,0.003416424454892911,0.004101475213189624,0.006763223341435022,-0.0036345130229001074,-0.009373550380418852,0.0055693461947405095,-0.007905246271504147,0.0016945334769334082,0.00863773562057949,-0.0005076003903322348,-0.0008400418657568955,-0.003302838728252842,-0.004716796351762412,-0.004268385888313664,0.0025494704733739987,0.0022012644369787233,-0.004369705464838681,-0.0022747543010569297,0.0017528317889985744,-0.0014811703360187493,-0.00028415357688679754,-0.004106648568996872,-0.002747704224346228,-0.00020476286855412076,3.7722614984381144e-06,0.0006652654056563121,-0.0031448410013327818,0.001703052352497964,0.00010269890123680288,-0.0014256892271796023,-0.0007883481243258247,0.002459867243313912,-0.0005135010996773591,0.002919601744493929,0.002414403201375121,-0.003963755130669632,0.0011880039474873494
-0.2259950485501574,0.31183317278185535,0.07194964962785919,-0.0168489736074113,0.026152787443773584,-0.0013752492340003038,-0.007427048665997786,-0.002730796578926026,-0.009717351405890565,-0.0010473312661878377,0.0011217036939046784,0.0054799253803820705,0.002093667548193453,-0.003198819755290728,-0.006212203572842776,0.007599520402419659,-0.0017468056134717926,-0.0002116008287475356,-0.0008590171025358168,-0.000678726706853078,-0.00041911262908787437,-0.0006508775598842258,0.003111327779491922,0.0011055890353091284,-0.002972742918599053,0.00021566530687712948,0.00015669908707736436,-0.0010342417595986977,-0.0034507891649695533,0.001687083294542209,0.002019135940735398,-0.0017356239047342631,0.00047416917955731073,-0.0032682285149272005,-0.0004988785918146352,-0.0007248022435359814,-0.0006450482768294276,0.0007357608941973791,-7.476181362453034e-05,0.0003295618585096266,-0.0026709700664278046,-0.0013495687036924643,-0.00040486335737962567,-0.0028996450123870998,-0.0008837403031247408,-0.0009023860021277626,0.0009640393108147397,0.00207094606448316,-0.0010143400676784838,-0.0008762928059328845
-0.5771558885390677,0.2824034158711267,-0.016538201002462765,-0.009468958027047236,0.01868854476022857,0.007854721255050875,-0.009653069058324776,-0.0015820672862502643,-0.008529888875463347,-0.002255237481171572,0.001248580442005905,0.014066082069993137,0.008768694994756597,-0.013109809888961427,-0.0008185927331784784,0.007165723475802478,0.0030461753620387466,-0.010189767832649535,-0.00854183525167873,-0.0004065836568830543,0.0031347197581860836,-0.00011998265373648306,-0.003810111816323779,0.00263070246688872,0.00460102820548218,-0.0018423630445323098,-0.004426839259660499,0.0004773558435940409,0.001168369364992618,-0.0025924710286178904,-0.0014543040162912104,0.00312933774211085,-0.0027192998522413097,-0.0034330674626003805,0.0015055176088083029,-0.0018855547731647126,-0.000541952971400904,-0.0006970095041776397,-0.00026254888159925815,-0.001071078224812826,-0.0009854580632068504,-0.0011817106996163435,-0.004503435404596097,-0.0027325731181595176,-0.0018317309769711272,0.0005870211501119636,-0.0017333171511347998,0.002109506850706539,-0.00039180591309978465,-0.0012918430478032902
-0.3495805757885926,-0.014330360814154203,-0.0024504449126600235,-0.031852850328034935,-0.004450364672002926,-0.013323990694575707,-0.019447292862869937,-0.0030617100801136523,0.005583967388495897,0.009306052348780968,-0.009663173542330965,0.009152095088050403,0.00409671023222798,0.007577853970248164,0.0011592847633538116,0.0021762980848019312,-0.0031759368554660733,-0.0023916750023177894,0.004397303183496917,-0.008289856667603436,-0.001567076983451929,0.004713939079454704,0.00041092653302406807,-0.0012169217178481487,-0.0018956354516894538,-0.002643681217539306,0.0005062190251802056,0.0017065594038428388,-0.002745973510717936,-0.0021970843361838054,-0.004343964288549602,0.005627330311808194,0.003579433397457864,-0.0017152189119799327,-0.007265924524689796,-0.001961378832416515,-0.0014222805868280538,0.0026565459594553673,0.0001764015173958798,-0.0006472097174414518,0.001899027316171534,0.002266822240077193,0.001869651128119928,0.0021117410692889815,0.0020732101067017037,0.0010217809834230606,0.002238099412903665,0.004146594618265532,-0.004732039790108384,0.006392700051929581
-0.14481651954422592,-0.11692127609210018,0.04780113954559858,-0.006523692636938576,0.015921789609543262,0.0002756368731500246,-0.006641187641899077,0.003822813112712377,0.003321599124225926,0.005129608289563254,0.00017976167423013056,0.006852319780857018,0.004179457138211658,-0.00014231646973441453,-8.482151937187331e-05,-0.0008756707287263725,-0.003140182621142927,-0.0026728481019695745,0.005903924824247545,-0.003991714761905626,-0.006730667121805171,-0.00024530814213849636,0.003130673304200281,0.002020927406234315,0.0022508313917597523,-0.0024261891743976153,-0.0015738210879595411,0.004328420657723705,-0.0022577043323002096,-0.0002693164065334368,0.0007698774026211445,-0.0029378372500197545,-0.002152990724436593,0.0010312127043090424,0.0025847446834474657,-7.060248248914883e-05,-0.0006666938750699302,6.17642821380516e-05,0.00216874938719696,-0.0016170259178634116,0.0008020499933871917,-0.0002732066231530329,0.0004682529225659823,0.0018302070384053745,-0.0008680446251455299,0.0003899281493182922,-0.0015458908718092063,0.0005890930742342754,0.0018290380007358422,-8.647339066101867e-05
-0.2345710003927981,-0.21974831167321857,0.016512050090013823,0.004892560573687161,0.010330270005250745,-0.003430386339818241,-0.013406021455967889,0.016100968586897562,0.010624785080809822,-0.0023593402097162475,-0.0019404111385439276,0.011635699135500827,0.00821643935823323,0.00040923046624430945,-0.003369631147358078,-0.006265168451676378,-0.007203073467867065,0.006266624850102275,-0.0008352710307085037,0.006631623305098199,-0.0010867296777800932,-0.001393227215691906,0.004689159370673042,0.003974240874362564,0.00228749070685197,0.001229440162683889,-0.00100756844945011,-0.0014109322673483598,0.001996852004212671,0.00030008521858496443,0.004683179116542986,-0.004832750036794339,-0.0009266111135767328,0.0015438801216873972,-0.0012613809354839057,-0.0014362735158713184,-0.0020570139597983353,-0.00147767871530515,0.000334295684118487,-0.0025750264555111104,0.001095599927737242,0.0004306568530452518,0.0014796838274322784,0.004030252984389379,-0.004457736679957122,0.001358818226423084,-0.0008078647871569661,0.00018553110827860346,0.0020980168793153686,-0.002130148023093923
-0.2704768095195369,-0.2519101028420128,-0.0340528580075919,0.025747959817526627,-0.010384745108326082,-0.030719169267158168,-0.008721193399920163,0.002953005385989303,0.0014545385817258203,-0.006312545250118715,0.010505339339082178,0.0027040189102281566,0.007984948250920616,-0.013247696155292142,0.01281846247738912,0.00025774796677530956,-0.005482295108836716,0.003652963874398338,-0.00020832845778217222,0.0033784138138628077,0.00197097201583056,0.0030519369155944335,0.0002542595488241213,-0.0020125694171351906,-0.004640877151372854,0.001104469082937505,0.002095637322187024,0.0036031835631654798,-0.006050194178402096,0.0021903503574406194,0.002547951621985909,0.0017964441529925814,-0.0006477035419647677,-0.0012696747143014042,0.001593558458748531,-0.00034543970288860107,-0.0014077105826332203,-9.732086435729117e-05,0.0014591573158126085,-0.001206312824911601,-0.0030265005688119625,0.000789264273415254,0.0013917105223301574,-0.0008532328631179961,0.0010928784648994994,-0.0021626951457688246,0.002406690810126176,0.0013404315093889195,-0.003102644339100686,-0.0005218376824771604
-0.5542692689387863,0.43849441418123786,0.18029433736258724,0.04034626505477219,-0.03144123213156626,-0.03393484679770171,-0.007412298551552507,-0.017510160545080332,0.00898404346096093,0.0083921443932261,-0.022867670561579227,-0.003459329122550354,-0.00461498508761478,0.006231778904373646,-0.0027309118427526736,0.0027572936333182026,-0.0010514050716346193,0.00837630949493408,0.00893116360063845,-0.003037482819433136,0.00015706822075391039,-0.00900458693863834,0.008238651960002083,0.0025685907432074005,0.008955557786143889,-0.001487973529618344,0.0007526614847621943,0.0008302632168221847,0.0035730915965065816,0.003653338465121673,0.0014944658977032836,-0.0008003780307535202,-0.0029526670556106445,0.0003253917425834294,-0.0008297318531668516,0.004170391810027641,0.004548279108387339,-0.0005528749472914994,-0.0028480283312204927,-0.0013052341379666172,-0.0008316318313808215,0.0014539707376852802,0.0008424621674486203,0.00013318417670782844,-6.080555144984091e-05,-0.0011931818775389289,-0.001481552570416809,-0.00033566160115184316,-0.002221440582791283,0.0010166625682210585
0.010016526742855802,-0.23789635893899258,0.09665947986541203,-0.024904897112849166,0.022343842293882605,0.007449097000877649,-0.0018214376068834037,0.007392233833750608,-0.0006636875625968429,0.0068177886294278275,-0.0037826582393626802,0.017220868756412433,0.00325479110358148,-0.0059398439787353135,-0.004685106190018744,0.002156591264885877,0.00257601011643539,0.004351902031300221,0.0043201712795440505,-0.02113880914362512,-0.0006625854005758592,0.004046777718045234,-0.0023487508027395946,-0.0060855127483210305,0.0016015396090777612,-0.001538543819594891,0.001860857300476501,-0.002097922542212996,-0.0017249272750056652,-0.006164644281790804,-0.0027093393222533063,0.0034125831676444234,0.00011808466302511101,0.002889996315975518,5.0659420754282426e-05,-0.003321794415410733,1.875537821274982e-05,-0.006024506303150038,0.000344323030881439,0.00027722302054372996,-0.003122563822119863,-0.0007329601012614473,-0.0005346848372177738,0.0020235944628202588,-0.0005295396248181504,-0.004512037828719792,-0.00012916338748616496,0.0008526982106196499,-0.0012524105418799795,0.0006681870707811217
-0.14958796521252116,-0.3860427966942,0.07507924462223313,0.04864633951667896,0.026963160710283707,0.0014413620347266051,-0.01778285766675095,-0.012331444214595881,0.007931997089812959,-0.005345799254597038,0.0029949321108839744,-0.0037556449753603297,0.004883420896958764,0.0028704582553676613,-0.0017168885724490376,-0.0030644992289140015,0.003245638417284434,0.0009237792913793334,0.0011905374277323372,0.005457323708698875,-0.00622497812612163,-0.0023151182670954834,0.0012259664617413034,0.002195297075757418,0.002539520282789219,-0.0015624538142866096,-0.0006609137546748707,-0.0006691462644983098,0.0024401024929956347,-0.0007523961260118691,0.00038933711878252496,-7.999624208871196e-05,0.0018905183586754133,-0.0015709277312841328,0.0007658752688653135,-0.0026909501734795746,0.0016103061188207,-0.0009109923724232065,-0.0015029923386268155,-5.610311122629239e-05,-0.002098562003575501,0.0018736462227407031,-0.0006987403738327631,-0.001924163039153964,0.0005694546032324738,-0.0007997307235549944,-0.00013437353517297508,0.00012432556408766623,0.001546715400810373,0.0005056462379179619
