PC1,PC3,PC4,PC5,PC6,PC9,PC10,PC12,PC13,PC14,PC21,PC23,PC24,PC25,PC27,PC35,PC40,PC41,PC44,PC48
0.1179105704234035,0.4069964361397843,0.5559241371624548,0.4866162117430503,0.5726016141615139,0.5514173381372824,0.3939703648743066,0.7577007193533206,0.4576988553835928,0.4574550705594862,0.3161318333561024,0.6411599332621802,0.4139661095372959,0.1787958673120434,0.364991967329799,0.3004537912023615,0.5008866390846369,0.6071772011291979,0.5148179861482689,0.488618379127259
0.0607707411598239,0.4807730689513254,0.3173971539181788,0.4634975999049456,0.5406559648350869,0.5780063076586044,0.3666788912926073,0.6982242019239844,0.6525503354156355,0.4003732928309161,0.3300390460226136,0.5611266292378918,0.4758412749972025,0.1938164039037973,0.3755321001260464,0.3758374334158368,0.5606282368566744,0.3381027554125965,0.5623652526781275,0.455914684569433
0.1542999997971508,0.5073290272151354,0.3264031104491915,0.4765194362451749,0.4899828670106116,0.5854859427576903,0.4196938662232968,0.7066106012256405,0.506862606074331,0.3411429245420951,0.2726594099260878,0.6411083244861756,0.3965928879812174,0.1927371112385497,0.5431103400516405,0.3335998238257085,0.307470259484108,0.5726901764458808,0.4302237553456792,0.3842542701450038
0.2295189687135627,0.3720598967779261,0.4340320280766399,0.4328122357403255,0.5119535926665466,0.6204141152378138,0.4492783797483012,0.6858186271945235,0.6594559571021736,0.2446103697328837,0.3882669496698381,0.6172149950647614,0.3282497040312033,0.1693222467346113,0.4764934286366199,0.3276954133968012,0.5341317386635122,0.5059903021031138,0.493793939050733,0.5880856078736009
0.0311322945770364,0.3941350554178686,0.3606425944983989,0.5410412056225398,0.5627117557684139,0.6141300326932462,0.4182662237182475,0.7487101146876217,0.5986013318046051,0.4237249396415377,0.2696537801449964,0.6260946957784019,0.47954470639668,0.2214963175365039,0.4215098922902883,0.3250470913233732,0.5109882669913935,0.5669854515869577,0.5575795984286717,0.4161452226562128
0.0605968715692467,0.3907420222451976,0.3828956649363196,0.4791302950290982,0.5192006403739899,0.5952240477415288,0.4369061624427613,0.724357151640021,0.5631192676878704,0.4231794236483783,0.3452804036778187,0.5676752278562877,0.4446439508957984,0.2017994414954052,0.362806673873242,0.3350829297840809,0.5019289602852441,0.5887755872125819,0.5143036602260359,0.4457257930896934
0.023420883440975,0.4069518289387785,0.3547123408968359,0.462760487422154,0.555033177018543,0.6084487435367129,0.4031237741587063,0.7630022089742661,0.6191552542868757,0.4305540581934721,0.2748233553367765,0.621066125947897,0.4912535877591443,0.223019325189065,0.4571695910528071,0.3452425471171127,0.5111260054236269,0.5352211442569144,0.5630324626421473,0.4133439594202002
0.1172482446860534,0.4013098180621929,0.5597308895250439,0.4520527613725187,0.5890884024129392,0.5523596036056992,0.3627829372377614,0.7864354590115074,0.5129805166485375,0.4699709777213894,0.4128858002111627,0.5988263014764932,0.5054797081874046,0.2360156296418915,0.518214205215043,0.3236921899317591,0.5008979654639716,0.6379629799526654,0.4815297310491363,0.4340017999749774
0.0408857596344792,0.4224009334420234,0.4147322768296824,0.5935162790261397,0.5243233806693326,0.5309883214566491,0.4291741405248138,0.720935391140188,0.5837572740520197,0.4496750836773729,0.4283114360532514,0.550288624932313,0.4520614983553929,0.2051254036797238,0.4561163969670613,0.3000878088216211,0.4864065203776234,0.6042428092149102,0.4751581446701018,0.4397011079929761
0.0193550530411086,0.4194648295265093,0.3467138910145432,0.4821689623756124,0.5200413223115304,0.5744048118979584,0.4264554560836919,0.7302723382172074,0.6374924779216853,0.4353199731601996,0.2501512528187117,0.5865867917390944,0.4736221938085369,0.221806922668146,0.4999859577668654,0.3487622001317177,0.5739650364752337,0.5630939024919295,0.5071984346840124,0.3969574121834191
0.0790099928536634,0.4201953942254698,0.3867961797402083,0.5815083338968433,0.4970412252587048,0.5559606592620359,0.4509487658650231,0.7318055479056359,0.5595330473818613,0.4619563942358285,0.3918956342220301,0.5392699718172091,0.4529874650923901,0.2251705305124712,0.4986931215371643,0.3757648091303981,0.4340770922063046,0.502969088191123,0.6224249706315991,0.3883209053634076
0.0719088687417596,0.4754936686507061,0.3414133618312201,0.4842866816189015,0.4216985333024386,0.6271040707416722,0.4567223001529529,0.6733923782585793,0.6021047154595905,0.3954321899556328,0.3647037680163118,0.6495088903580348,0.488383742899482,0.2245966969922677,0.3944888117386341,0.3263111008336792,0.4909485602739997,0.6378438817093814,0.5129868140266395,0.5059032022146258
0.0344357986262477,0.4062622113095692,0.3724466791916135,0.5505163035109663,0.5417054458996471,0.6209442531263561,0.436950818907492,0.7492369035440833,0.591264514198107,0.4151096894076874,0.3722352605790704,0.5357760075440412,0.4698764011264668,0.2267062149041,0.4614889280870652,0.3269429650889651,0.5130871895132508,0.5283155314569609,0.5037407400713725,0.4201782162780381
0.0267210172349811,0.4243133243906506,0.3483022763714279,0.5441830699488757,0.5072964648317151,0.5585771196904339,0.459272334096038,0.7112438214479714,0.5747674135648968,0.4124243185894644,0.3369713296867757,0.6089276849490677,0.4293833587497824,0.184356814425507,0.3929949924862645,0.332259336643651,0.4763499189196691,0.6123326423440573,0.5296334192806993,0.4952485844712073
0.056920024847375,0.3929766972679239,0.3803613271568338,0.4866407358971106,0.5179527951769644,0.5856843933556558,0.4339772871461498,0.7267852906024811,0.5458105451726009,0.4307493256362649,0.337443934137157,0.5922420391024042,0.4400157603666961,0.1978482492792068,0.3938394875351498,0.3086947301026436,0.5354269968520506,0.5909082310097024,0.4975189697279513,0.492114888347866
0.0580266360667131,0.4045207055751514,0.3579832614658441,0.5119316496736169,0.4714299130086904,0.5253903987468918,0.4402825895031759,0.721318244037185,0.5350408990494521,0.4124511233306611,0.3176129419662509,0.5949465146427798,0.4133427700948778,0.1917283938042857,0.4227932624235314,0.3471233907471708,0.4826523525679985,0.5766418333595162,0.6317411253338073,0.4000980267882094
0.0658286687429142,0.3875973685354334,0.3668244141944995,0.4210863046931882,0.5194788859216535,0.56118554639296,0.4016942909152372,0.7561572621858379,0.5961620905650038,0.4379922144720251,0.3098405332964228,0.5675411694770538,0.4391679278171588,0.2344767215218773,0.5105109451387563,0.3859430845427408,0.6152536230393314,0.6259345353452156,0.4865762377992993,0.538298589814757
0.022621364252226,0.4006074673005884,0.3597155200172882,0.4954477463635141,0.5680324203812275,0.6102858629189096,0.4004945995723127,0.7662271626254316,0.6193381599819939,0.443969721186258,0.2918706231755266,0.5856548210107287,0.5188791329813076,0.2574763931063734,0.5423219036088104,0.3392710196178488,0.5155119915460122,0.574538812248508,0.5173400692462203,0.4231751742334818
0.3674752941227683,0.4869352003660157,0.3597596530743354,0.5137797203238931,0.3857638009167387,0.8588528379017905,0.4311476088875904,0.8570604838153876,0.5180052598313587,0.4394858765402529,0.2599190750486982,0.6968214327862938,0.4504660206676816,0.2436333657790858,0.4046356369476637,0.267620506746458,0.6758014465182535,0.7327995793334412,0.332538925710069,0.5774950807655618
0.0107711134950707,0.4374061485804924,0.3405817242721605,0.4631650193416821,0.4986510461541717,0.5534546356841924,0.4375329886880132,0.7265411969458183,0.5931555587378604,0.4220857006611448,0.34674405164206,0.5908782945382024,0.4552334655755566,0.1900457564116457,0.4353429529852873,0.3566388519779556,0.5240533142018934,0.5279949110188595,0.5348018945380475,0.4173775188848022
0.1460050357889238,0.3825986956054522,0.4676859127448523,0.5856747302356049,0.5477111698610813,0.5658763224009451,0.3516950195050366,0.7589548507025073,0.4500852187740694,0.4383941862484522,0.306395554724273,0.5960420698274571,0.3906716853281324,0.2210627984364058,0.4892791234514215,0.3907879383555905,0.4118332370397825,0.6020014847740079,0.4415162412302141,0.4454205641455241
0.0211358520514506,0.4043341380221811,0.3538532691320338,0.4727317998653945,0.5552693662696506,0.5972563736383787,0.4033855290865911,0.7600707706814456,0.6169991052871597,0.4460141885273891,0.264412542380513,0.6158944124563147,0.4795993068927992,0.2256817036752694,0.4565118413462977,0.3497432489629177,0.5184588521129252,0.6982773090707631,0.5236963823863076,0.450371636042279
0.1132286362878269,0.3882824066885872,0.4697020047593878,0.4972238290401221,0.5489071014659436,0.5119532699450176,0.4189066764345269,0.6956041297273319,0.5192297652839335,0.4362238735752534,0.3077488713355742,0.6211703365960255,0.421438417394298,0.1802884909206208,0.3866721293762216,0.318034778155132,0.5408558466464221,0.5445231705839683,0.4893511375409427,0.4607139265112469
0.061385935141061,0.378995487923379,0.376419458323437,0.5450314562648071,0.5118888170686877,0.5506141183427316,0.4345445762257717,0.6947037125927781,0.6092828279700236,0.4500828872100436,0.362430116205065,0.5630077403474331,0.4814903986609621,0.2106642904436212,0.3897954701974444,0.3542681021741697,0.5631098661998003,0.5936702266517463,0.4782455641964955,0.4139717650256607
0.0446361909317638,0.4169838059051947,0.4313634335019771,0.5238001922550775,0.5568230673717032,0.5912410408793284,0.4098164227006275,0.7657820757903752,0.6014070172427312,0.4543090344864455,0.3757465820088621,0.5301304741555464,0.5476509120029374,0.28698596670888,0.632057274374531,0.367560066188762,0.5053591512535908,0.585456239483946,0.4578728960830931,0.4292903372714909
0.0371400019273509,0.4434737843345973,0.3337878415101926,0.5688070670105869,0.4705158783278816,0.5724053409164914,0.413407958958576,0.7039706530479664,0.5478424161134186,0.4407920547761961,0.3597662606520007,0.582707043696614,0.4450546135395694,0.1962971111210085,0.3851746481374459,0.3600047925649584,0.4469470138956852,0.5906325825753721,0.4744948766206037,0.4477209123614731
0.0203918406957585,0.4182575754817339,0.3536539097393644,0.5668056266395805,0.5167902011401307,0.5636551929034198,0.4492118965690693,0.7195578954706279,0.5849738406051868,0.421153196805338,0.372712836945569,0.5498196289669154,0.4629118902051995,0.2214261136125183,0.5055620429262134,0.3263745925610718,0.5024479405112435,0.5429231934511694,0.5081706425268367,0.4244078002208058
0.0144237868624059,0.4120831031045623,0.3435453685589937,0.5098783896950654,0.5246742204054679,0.5517457997641573,0.4199755065919386,0.7217435871819946,0.6130528817377622,0.4541185118164532,0.2461465750200295,0.6127097713561427,0.4911170329418792,0.2266634502702269,0.4688848277393684,0.3485786104454239,0.5443971776519295,0.5945149147003821,0.5161211332784749,0.4223062965447168
0.064303381329353,0.4317867507234494,0.4156486974943113,0.4270262576545004,0.4850681645304935,0.5103517104430318,0.4385367462697915,0.7111834698999423,0.562317139904344,0.4415925388400711,0.3236195649181121,0.5914050475850093,0.4356228441760839,0.200279765163809,0.4532210621308266,0.3506140595803469,0.5360355095695658,0.6203754412788666,0.5040119313766265,0.4872574386561893
0.1526998839057919,0.3893399848785581,0.3428902743882898,0.6211334078572278,0.4327630545147362,0.5919664682436937,0.3479554447432489,0.6591321161251297,0.4855384595043248,0.5051085522633769,0.3820030412095475,0.5063244157810441,0.4466952938181457,0.1176892777828345,0.2336303251793795,0.4005779855150529,0.5822174033845249,0.8065004639033417,0.578308078995923,0.458023543106148
0.0251190558832416,0.3948146459567703,0.3577117650317836,0.611234976139591,0.5450868529389936,0.5657109357850106,0.4310354153350539,0.7155932558438113,0.602444060960767,0.4446760443404738,0.2718626714839801,0.5825762743309572,0.5008862801826208,0.2527643786702701,0.5360139479076467,0.3393488402496912,0.5275862826938823,0.5927836471187741,0.4917369075317735,0.4188048554590866
0.1848005411649257,0.4375771671654954,0.4395453385488573,0.4725577522823651,0.6190731633883563,0.5224956189103128,0.3873979288556635,0.7610665546224361,0.6161425607242123,0.4556558720923558,0.4030658577288043,0.7509432957049194,0.4683559414378289,0.1532079189236977,0.3911969129028084,0.4098869294097518,0.3931189484066165,0.4284598937087499,0.5228461778368755,0.4848592451763434
0.2687943999267765,0.3713498273923827,0.2137950520251401,0.5128232810461179,0.3314267893844828,0.5864802741252649,0.2302401894947722,0.6852225132442835,0.5762430029818731,0.5268974183174049,0.5744094447194812,0.6128129979224873,0.413705621242724,0.1276865907762214,0.3870233141668134,0.3256576646122097,0.7648565035542763,0.6757900618798227,0.238856304576267,0.2915309796854216
0.1931902682369158,0.4162438985978173,0.3774853400871094,0.6725478082637187,0.6974268380371342,0.3241719900345648,0.4549302245587919,0.7167058178173222,0.4511368989928074,0.2943015077827942,0.3680371562401761,0.5630048986240933,0.5281480195368574,0.3067441579204354,0.578204735399776,0.257111902060589,0.5002529828555878,0.655873676835767,0.5576708063548419,0.5332502372488297
0.2759154665798145,0.5825553290368659,0.1538470940888199,0.554014746593896,0.4951856769557562,0.5745007195933577,0.3922015035369774,0.8637094196239375,0.4264390947704474,0.4104334371991248,0.2103479072663416,0.4774782784612245,0.549590478344833,0.1783187199095878,0.4246055024950617,0.226090337894703,0.612187000484059,0.0807877579916785,0.3548378907227543,0.4538495816759564
0.1590063002342844,0.3573537095494117,0.2574036254856744,0.600142055350741,0.5309258530212111,0.5715475400137945,0.3471192772068155,0.7833173133660395,0.6590289909573164,0.2891362966120985,0.313814961349077,0.5064693369404254,0.4853461561224459,0.2200657881454215,0.4654056659930393,0.3491268257733276,0.3524324802250345,0.8421985825608599,0.4260655153241097,0.6224155399024675
0.0423622374173571,0.4429185802503613,0.2991603571320054,0.4844704275700974,0.4578286011183523,0.5706470201540828,0.4061470520850203,0.7219949342660027,0.5387351275202165,0.4957810578446318,0.3449956733694185,0.6012067600917562,0.4532623569572358,0.227933566322892,0.4587252673823989,0.3436857990614556,0.4629923725737183,0.6023768498846026,0.4819002102946257,0.4585250168197188
0.0925744744683728,0.4342125924820049,0.3631566742791597,0.396645506297159,0.5557437983449862,0.607155606467276,0.4650942935293358,0.7384186025951929,0.5694930693128648,0.4536153935176382,0.3435594672247157,0.5425640745419957,0.4787281759061371,0.2366699482738559,0.3317042332508693,0.3222582760597586,0.511192982142122,0.5653418293534573,0.5123921459817765,0.4478480437942295
0.1180951468837356,0.4519520157131457,0.3301895917148671,0.53902693001938,0.5293059928739448,0.6564678917951321,0.5864121243842636,0.6714121781017065,0.6277090935095417,0.4522259301958832,0.3290030482702193,0.521048587655027,0.4501614968869847,0.2709987244686079,0.1874934301863544,0.3118425461984724,0.5241810848828182,0.6497492751126234,0.6319108743592788,0.4419026552546053
0.0742553288439187,0.3715014863494236,0.370959241564035,0.5328388152643369,0.5326775407072358,0.6012614728786958,0.3991559153812372,0.7527663563518905,0.5731106242026632,0.4349746860249636,0.2273677625994719,0.6101812229741422,0.4879944409319459,0.2153121020533022,0.3962693365215601,0.364169423639445,0.5464220888904289,0.5638313321983556,0.5664408291530927,0.3761177771775565
0.133099008613608,0.4371886751018208,0.4786962816130053,0.4946512152255581,0.4713592849569016,0.5386064109319452,0.3894990491029465,0.752575203036346,0.5873122756287887,0.480634582405099,0.3660120789077989,0.5687903442991014,0.4504028965881158,0.1962161531535061,0.3694852672728964,0.3766331060947077,0.5032586428419519,0.605545136105662,0.5482619658631932,0.5345585772346566
0.0654434370886255,0.3952171799765618,0.3715587900380842,0.5016780818047206,0.5192315985550788,0.5926158796860332,0.392364147785215,0.7058976654698198,0.5528295314216067,0.4640371044551921,0.4178479646507586,0.5833664944876189,0.4187491706853984,0.1760499724405338,0.3613609036952111,0.308643412670219,0.480072344881612,0.6065418791428487,0.4662130875840359,0.4534636803215983
0.0958981315821739,0.4542777103990612,0.3368783211150894,0.5607720785129563,0.4575718842367963,0.6831045385802271,0.6555721600716617,0.6419017199177998,0.507779929077031,0.4077598879097257,0.2546997093667378,0.4852418953676038,0.4825499832563724,0.2131698256998633,0.2549256336905871,0.3328565955345961,0.4616062961273812,0.6944223374340719,0.7083528248853379,0.5233904213769637
0.0280962949727352,0.3937112800303976,0.348676155393033,0.5926474897991708,0.5342786978468689,0.5554638993469261,0.4190037719047285,0.711749133105846,0.6177350871861492,0.4412041271036463,0.313413295495574,0.5865234412537067,0.4229875436874122,0.1813478297042547,0.3128149475282485,0.2889718664726068,0.5013946705746836,0.6065625685740237,0.4920157367296294,0.4288897824544859
0.1500160896760703,0.4008186095246809,0.3115836360844652,0.608426113640301,0.5423301724160098,0.5623183169972739,0.4341822319277804,0.7846956349455171,0.447049935863228,0.3960337265823315,0.2582045549451995,0.630712794965604,0.4355489817406802,0.1845011851225502,0.4435503740263717,0.4369565767783716,0.3939856824379778,0.6109546793421552,0.5341633020710898,0.3633358638598843
0.1004461190447025,0.4305242163188652,0.3133291942100003,0.4399707106925086,0.4566881157527104,0.5948408746082314,0.3130395789895434,0.6721742664528909,0.6138892478302815,0.4927297213698896,0.2300303431843643,0.5694118386365945,0.4436831808877197,0.2136505752371398,0.3528765633153483,0.4099367904307669,0.3915745143376654,0.4328090175456258,0.594044200280928,0.3326632460331798
0.0212482181895692,0.4490596026517319,0.3416293094198661,0.4681478304988357,0.4897595117357368,0.5703931163676701,0.4064586106461199,0.7033390099820104,0.6210885210004061,0.4076477248127695,0.3067881890464024,0.5723457003432568,0.4565263998637768,0.1944426602178913,0.4144066830981338,0.3158336588942971,0.5461938444042376,0.5326953784698201,0.4948962855195001,0.4650581263371097
0.0406013605869161,0.453207640696288,0.3472691192193138,0.4535716021188747,0.4912613666331573,0.590144063531201,0.4946823316777122,0.7143943108976808,0.5902995181278355,0.4099583280241447,0.3474122866519787,0.6233795542695733,0.4816851229728166,0.205627823780549,0.4319203240712532,0.2852074005885638,0.4370130260376941,0.6598389674633676,0.5618173221380682,0.4359216698850014
0.0517933976378776,0.4253121117145403,0.3340381884435847,0.5473760615971104,0.5043724407079634,0.5932624654745314,0.4006364636592465,0.7405911335837327,0.6169488709313661,0.4675255478335713,0.4172417857562714,0.4509922986198176,0.5316222983859618,0.300350640811134,0.7436659417047198,0.3296129859738461,0.4327764426870769,0.5281176207582492,0.5061593864929648,0.4576142605582859
0.1775181502298229,0.4656954478273742,0.3371706427680493,0.4713552808614457,0.3908629135769352,0.5054090001801366,0.4261814954114939,0.7409511634174938,0.6408981813348038,0.4223887582502078,0.376836351247889,0.6965025082932262,0.5206354282861725,0.2300844386220025,0.3510131284077902,0.3475863131378071,0.7598287231936236,0.7102488722624923,0.5306101195349519,0.44881244307598
0.0576181536845262,0.4289269707039546,0.3507773794336338,0.5605003063932581,0.452858705739681,0.5326692684713399,0.465434769132515,0.7567449730350639,0.6679255559041263,0.4256204657017755,0.3762683768239983,0.5793567434441946,0.3999394269468241,0.1751250398662377,0.4723228140841536,0.2887980309918337,0.373008279100477,0.4067277755017326,0.6106087103523671,0.3930002298151812
0.0628792194880008,0.4071252375371621,0.3272805961643488,0.559927710830776,0.5117628830112365,0.5884743462697665,0.4176614207331904,0.6654796923295905,0.6340680636711757,0.4450065754591387,0.343586524427732,0.5644881073023077,0.4569138436137993,0.1663042817233444,0.2856115155116769,0.3636539468016044,0.4780974901658573,0.5357208680516468,0.5157764907737716,0.4923715395625688
0.0452970317803345,0.4015718608689184,0.329502362457577,0.5482792660279392,0.5154048002461565,0.5280619965110638,0.4399871290694651,0.6964626909417367,0.6394718320242964,0.4330308373110261,0.3982599538194431,0.5860617240109577,0.4284699624623895,0.1881380082693511,0.3262056018759706,0.3197136706982095,0.4506759757793369,0.5945766217114287,0.525379547757249,0.5613023555218617
0.052986614528641,0.4025362920125406,0.3725447191344622,0.4986838688070316,0.4900627653826752,0.5521673043307763,0.4545505189726765,0.6925463327445143,0.5783456503674681,0.431038186640273,0.3436964696853827,0.5521424868694074,0.4502730200466218,0.2033098967437651,0.3799910882339822,0.3461122426890422,0.505487770644162,0.5819562597868331,0.5131180201691614,0.4484335769468621
0.0923064234434966,0.4730641103106794,0.4526235803565858,0.5032933146264716,0.5047091922707643,0.5633483086138964,0.3134646910626024,0.6557997270041827,0.6800352671715768,0.4087671060239832,0.1577297577110376,0.6262258963115951,0.4894310076261968,0.3137008860326028,0.3254702525090471,0.2836843376258658,0.4680815455181189,0.6186012585661698,0.5846138977914128,0.5084982559890252
0.0633812169534762,0.4132154430199575,0.3714125327736103,0.4579773068109348,0.4584616493820411,0.540361457680833,0.4348515206010854,0.735577907982082,0.6818117198238854,0.4696110903501818,0.4229024022594827,0.5744231752292278,0.4666386753416806,0.1834784355891314,0.3509224618401609,0.3120027424808952,0.5511307273289991,0.5657504694588976,0.4544441471207328,0.4750101402329181
0.0391697991075379,0.4373782779440398,0.3197749755126406,0.4530313088668203,0.4923927504635574,0.5583204534280582,0.4045947128263773,0.6649968115450895,0.6467676059230687,0.3956594451154187,0.3387488569238202,0.6142432254282332,0.4398686657459063,0.1936170177859155,0.41164550052088,0.3495304183632388,0.4924971284085135,0.6042146691081637,0.5527570407998678,0.42621465545309
0.2548118595156631,0.3977666479439293,0.4841123774545808,0.3810975617916049,0.5484751714364233,0.5885644490704912,0.4182039926343099,0.7561496340551811,0.6043005432715125,0.4135850500392415,0.4275778160814793,0.5984060487793723,0.4724125593432953,0.1392364678867456,0.3535998403899374,0.3078871599476275,0.5359342588505499,0.6647132529271682,0.5772787697367399,0.4008056597425226
0.0567329952349299,0.4280474981748363,0.4097753534353846,0.4166040078617827,0.5175909302182784,0.5934187054869419,0.4184650997454295,0.7676971388275236,0.5201673825897276,0.3557718034390642,0.3891129644677663,0.5422756168098242,0.460799552617884,0.2588375700777239,0.5039566333050125,0.2980166229495273,0.537763853301346,0.6592482006898239,0.5685079101638394,0.4462334567184159
0.0244083879889826,0.4246006321778289,0.3510506634008523,0.5095131505243874,0.4878243654327162,0.531668835538005,0.4334776267504313,0.7514517465821565,0.6836925100958481,0.4791319900062868,0.3909482610479876,0.627892892943765,0.4893308654325501,0.2032984236152183,0.4417779792640007,0.3335922976679187,0.524633085631279,0.628455160218237,0.4850941584562228,0.427375460365036
0.0547111963946238,0.4119604475161431,0.2935311398241937,0.4268312974626465,0.4923836087420771,0.5518561374202859,0.4530751493746516,0.7139004004811542,0.5703774101161552,0.4193436863798736,0.380765283862721,0.5796858168316394,0.4616940979019475,0.2199022621368577,0.5030659692337468,0.3092191480125272,0.4935719834613221,0.6123788762145692,0.5472124800177514,0.4613835969540562
0.0767902069622676,0.446467149592701,0.4370121179119497,0.4546714580794386,0.5125753701518392,0.4915946871484412,0.4422920174934266,0.6971936696352857,0.5981180178436377,0.4183961214351042,0.3340391335656417,0.622375923221729,0.4221651365766571,0.2036201848713494,0.4990387863522129,0.37042907591413,0.5295101810582876,0.636009500920346,0.4846158323017546,0.4867509089210514
0.0488575966808584,0.4074447856932484,0.369107257534388,0.401523334297073,0.5084204272300824,0.5812835369794327,0.4123710887465735,0.7431756079759175,0.571356636201605,0.4265299420327141,0.3304005858725607,0.6151273611730629,0.4382542945771799,0.1958445895723085,0.4480460578628912,0.2663171869598326,0.5087834219807061,0.6136580431546474,0.4823018298780048,0.437413838701629
0.0772935145331051,0.4516931046721005,0.3018003659633179,0.4384199186344494,0.5645571902748769,0.6014280254841634,0.396368256719747,0.7523436568122296,0.5713597931259801,0.4409807524084309,0.3078394021254297,0.5802838086602317,0.4555423809592135,0.2047410396507207,0.4167434397384111,0.30411269419469,0.4807062347329952,0.6129391764725144,0.5318845299610943,0.4729463956654335
0.0222761845094044,0.4013991983564263,0.3580327810898044,0.4834309297398956,0.5561774605701961,0.5962648524736898,0.3909622357454246,0.7627319949096764,0.6345042177346185,0.4531107174796678,0.325321975692119,0.6092084975301185,0.4855316160666449,0.2124482872509454,0.3944267968231357,0.3129427366898697,0.5059093871180321,0.6333033802269521,0.5247529101195667,0.4380430599106418
0.0233512353187449,0.4030767184236032,0.3559945633027134,0.4860523744609049,0.5516868514203161,0.5976320635555146,0.3927597592833759,0.7618956040652712,0.6134138039795877,0.4429952376137286,0.3250961352284428,0.5900233520039517,0.4409861951360679,0.1806811989802333,0.3489597856904283,0.2857907896234224,0.5432895486928102,0.569000574376497,0.5208856566747693,0.4001429663825105
0.1209181779050294,0.3723778752184998,0.3898489903401844,0.5282060955109947,0.4591130312161142,0.545276070934281,0.4690599777155438,0.6841701588458454,0.5624469800258808,0.3986373346795125,0.3183248193115472,0.558788880728088,0.455307807797107,0.2020661458242725,0.3211440824239008,0.3384925282364313,0.6201210487430106,0.498183005753258,0.417632353009887,0.4430848851525559
